load,pv
885.9881966,252.1575817
158.6430397,269.6515945
370.4466737,353.6270044
189.4900803,36.79434244
343.7813333,471.5635247
223.2873678,388.0742045
855.9461682,259.4865973
628.749994,118.5667654
723.6109853,195.4514177
783.7893558,517.7031131
556.6346277,27.92642494
851.9852961,63.09500037
686.2053114,457.1018481
903.2923575,522.9576707
39.1433161,302.0171387
576.3980442,331.8781278
943.4705749,581.2667225
736.0485945,448.7253773
390.3624705,317.4408398
886.8767088,248.1899158
49.54013838,233.5881856
780.3587201,258.242835
332.0979784,454.7061423
466.6194479,477.9797562
649.9689164,275.3962945
681.9726789,254.4896231
332.0907795,303.5833049
492.271665,415.5768317
56.99558701,590.3211122
560.7603247,367.8309709
849.9537571,313.3671477
36.50865502,348.9349325
725.2982038,411.1077575
765.082993,88.23163158
909.4040389,521.5157732
313.0432787,441.3548514
41.80740228,180.3182604
904.3132168,567.7145858
830.6125576,581.7957398
733.5773781,522.9030557
706.908468,350.7333659
648.5679704,38.53865103
359.3115954,140.8072598
506.7539374,199.2333254
53.4190218,129.2309675
139.099753,130.5702172
975.6297291,8.966488787
933.0309855,353.1022779
164.6008559,562.9004601
25.29569869,598.5793899
673.212045,401.9444219
780.1093437,41.72150402
290.7149556,445.0143194
905.5045756,480.734906
673.3354777,352.9420719
800.4033347,223.6019844
311.1018912,537.5778746
769.036212,17.63467621
469.7617303,102.7888145
74.70155855,118.1436569
694.3051526,242.7370182
685.4738932,298.2564288
964.7533423,232.2363192
940.3584173,547.5991244
51.18226838,364.7148091
29.04585276,450.1773682
85.07431347,238.7066339
209.6066288,431.4144877
451.2580848,434.4942254
578.895917,186.1982853
301.4963215,421.5793004
82.38865734,536.2425038
929.3926958,460.4599467
506.3801514,345.9100801
646.9271802,74.00450229
840.5102779,590.6661921
922.6416091,569.7384812
377.2632739,41.84253272
500.5986197,343.5538718
80.95992962,180.8870462
941.0439257,38.76589012
490.3942639,419.1298685
550.166478,34.51356245
496.6093958,412.4866546
862.5050011,27.1441296
529.7641507,412.0213145
33.9310781,554.3580757
602.1103078,382.4696833
716.8881699,407.7637988
990.812505,354.3530711
222.3436111,69.26199613
426.9212147,489.1516349
404.7139498,403.5487161
33.38101127,36.93957388
926.5502307,578.1440042
474.5027608,555.0314646
222.2770236,369.8848221
77.3404281,16.89663939
765.3063567,175.9784412
244.108324,367.4974891
142.2951686,394.6532342
327.5424401,91.39656599
166.4046163,554.7697521
315.8754124,148.5002419
855.479444,585.295022
82.43477552,533.5728187
825.1020624,236.9580505
590.3010362,324.0404941
232.11606,222.3115312
516.8115119,304.4610247
873.4451075,121.8422535
616.3448579,518.4693813
307.5356705,292.6461112
723.3350097,227.0781712
116.1037297,296.1306805
499.6850804,307.6508884
259.6004065,133.2212041
354.6641623,452.2769541
73.30936781,386.6172948
198.0444759,88.24861965
308.8687858,339.373236
881.6510549,163.621572
677.1377618,366.4826303
804.6748554,248.0030136
595.6680803,381.1163266
21.16361522,326.7029238
548.1328978,53.2548146
867.2449629,179.1422945
440.5048171,317.8227853
375.5058535,519.2880306
621.3134958,177.7863241
268.0555321,325.6474268
618.4259459,461.579231
535.4793296,434.8661277
2.113862082,246.2538314
663.7132134,191.2316476
681.9979835,340.7842047
314.8811566,467.5106959
858.5035505,226.074341
583.7188588,274.2775386
716.7455128,457.7064227
165.2999473,1.375821831
925.196438,251.4970166
673.7064543,191.5372139
212.2960097,156.8221275
181.2768733,214.0032098
747.0236824,393.7743552
271.6886865,542.6306053
351.8155375,494.8659188
113.9130063,241.155156
785.0186877,419.2803051
935.3654137,396.6254597
763.3464918,231.8562096
275.4298536,90.85633039
499.6739237,158.3749838
919.5464484,505.6303952
421.7954093,98.69997631
931.2794166,309.1611604
815.4870657,52.20584909
551.3576125,582.0033652
707.4764405,323.9377558
920.9989204,241.390887
47.98863927,533.4696431
867.2585292,410.2626535
384.5799849,340.7130813
441.2826555,492.9342963
714.8821638,399.7436708
483.5490743,225.8882825
370.8643657,116.5802022
783.888134,9.375509387
254.6199757,289.2337908
417.7554739,188.1412175
103.5147647,461.1374291
901.656699,118.0414776
820.074344,288.3941402
402.1494254,326.5727783
812.798735,292.2558114
778.8089937,23.824263
332.3966001,402.3365157
381.9786473,539.0496383
7.530746568,271.948267
47.48825135,537.0885074
853.0826766,163.8292422
961.6609077,299.8374528
305.524236,363.7355219
943.3611755,270.6525341
568.1831572,273.9678243
936.3947318,589.5764329
237.302142,6.194347756
287.460452,323.9212705
578.816291,376.4429998
588.8137539,185.4872438
303.6720443,532.513182
905.9653583,576.5296377
305.3058832,187.6411058
25.18009578,428.7994381
933.3106334,203.4727492
960.0937265,393.1969975
481.7874005,542.0967625
5.504342948,469.1800143
334.0836073,86.78712627
214.9079741,98.79594202
490.0197765,331.8248053
254.0912324,145.1341301
256.895204,95.59022604
148.9029284,539.5152798
716.6987167,202.115853
612.0371475,200.7956756
567.7863604,19.60582788
419.5079079,3.745971763
830.8229395,24.94174325
710.030497,506.8313247
193.7009759,63.51656756
556.9351374,139.5275955
755.6908986,139.9966925
401.8335037,125.2446725
214.8200033,197.335738
14.75744903,479.8160832
289.7108152,420.1325645
484.5428707,598.713127
944.9257622,235.5201441
981.7086958,459.9238533
498.216579,369.6511449
437.6099006,250.7765125
278.965558,583.0757269
686.8383943,250.8007712
148.8243932,594.4757701
242.3753835,17.02511515
377.015506,199.1073483
848.9724454,349.7687763
215.3857342,57.4347845
31.79378857,447.0538932
108.1505954,40.39172873
523.9816988,157.7696616
313.5483508,37.47421088
952.1662122,547.436743
28.60434331,414.3800509
281.1845288,268.6762735
575.7277856,266.6670597
824.4046471,566.3173337
678.7844213,60.60430343
552.9259548,3.74378128
949.4563809,410.2411326
873.1373384,314.255173
622.9752309,76.0611726
184.3653592,168.089212
158.9503583,211.345204
684.4834838,161.9035039
792.7543388,349.900151
593.8537248,451.1466895
874.6517881,196.587598
93.80010375,95.22320611
252.6811686,364.8048888
449.9846528,279.6099137
447.561716,277.4458705
603.5675061,159.970064
907.8895242,460.5876056
336.8578146,22.21523313
43.51362112,158.823953
760.6258648,160.4257184
585.7972607,351.4063676
352.0612034,235.409821
401.4087691,320.1906399
587.7080324,45.60203232
324.0502414,353.6409163
538.8608774,236.571558
289.8785463,253.2597179
253.2141447,66.33598022
392.0000728,67.20992164
306.8244364,513.265334
855.7720875,521.3256954
595.0659414,82.09205503
214.4079533,468.8615234
810.5501321,380.8450986
200.4971853,549.9482151
157.7852861,499.3557345
321.5459525,250.1699592
586.1966194,596.155138
396.2257174,354.3490955
290.0389332,478.9784005
196.7160967,523.1210244
693.9902438,170.6763497
40.33329732,153.3639704
957.7927473,108.6436647
80.39732857,105.5816841
231.6232576,568.8827541
884.6975215,110.5211701
299.7361813,25.54536118
17.15607726,71.81287501
376.8687843,434.6283147
860.1389331,325.5050922
472.2613237,20.58927348
118.8851946,295.3728296
967.7734159,38.96299416
761.1835201,372.9900712
640.5887367,80.8853508
684.2350774,350.260302
224.4364348,497.5003756
348.9364992,169.790256
370.5506519,419.5224907
805.0965095,529.5947248
789.747102,107.2886
90.6759286,446.5337859
630.9106537,206.8398289
684.5889901,409.9613907
966.9795087,511.5356591
842.4536087,440.7564055
787.7318231,503.2719273
298.4915363,310.3578291
219.0645281,39.1918421
363.8744774,422.5420206
419.8963527,191.6779962
128.359107,401.1498092
149.0090871,507.3011488
664.9062676,599.871925
350.1806298,569.676274
861.9417353,318.8172006
999.9842744,177.0809337
202.4107692,318.7029241
195.5578772,313.3886095
612.3340414,155.2923418
410.3645161,28.51779561
750.0276813,354.0518918
395.62899,286.2753432
350.6114367,413.5715908
912.5506079,27.163677
247.6940143,549.8080254
941.2213141,324.9830873
819.2078003,539.1448293
572.4569316,589.5583833
518.5784192,338.4086894
273.8873707,116.9247288
818.1320891,365.869394
154.6610484,454.9110345
12.78726435,210.5185346
588.6735696,212.4094875
497.0561263,112.9939909
872.4413103,308.0470931
458.8961543,436.9879388
61.09061548,427.0197826
538.0041699,289.8656295
480.6627002,482.7929782
373.3199466,404.0596765
180.8792945,319.3041563
140.7024398,241.650272
166.1753972,105.9664701
49.56309958,508.6015578
226.0488706,66.93426186
806.4250932,96.3848705
47.78658461,530.7135157
465.1876149,247.1103027
710.6344606,33.62047329
501.8603682,371.1063684
385.9002636,80.98558549
338.586921,401.9984861
921.5199447,581.2581796
749.3072255,73.45781797
672.3573228,163.1153066
121.0908091,390.1234327
231.4393859,73.01183313
239.5065607,190.0285204
324.478913,215.5830347
523.1912178,183.6395056
571.2041859,7.301721754
25.64544336,577.024256
854.33137,20.50572519
320.5019767,119.2200715
143.3591683,400.6730194
343.0150406,276.5444329
223.5135182,314.0020053
677.0158944,359.6966079
765.8396045,434.0572606
70.7365843,553.9921108
387.3061036,19.80718306
451.669407,143.9272492
280.7064502,152.6760811
979.9120377,474.6163401
871.7697057,251.4534812
21.58025042,90.42533365
46.21164381,408.813882
547.8869826,119.0322312
674.4265786,368.034902
884.250504,53.88651793
266.2604285,390.5848442
231.9552717,42.24304476
363.7126744,593.7295347
870.5179694,264.5566218
986.7019483,160.0280578
721.8775811,6.70275273
941.8773596,479.2741076
631.9378782,483.6498153
44.77102828,495.4989573
960.7866906,592.5703669
226.3077262,515.5835306
634.9359633,571.5491827
843.7918593,125.578782
60.48707301,204.9846256
841.5711368,202.2472996
449.4535216,51.31054671
850.4576385,472.918181
469.453387,369.906897
159.1517084,200.178681
32.59886759,178.7143752
442.77574,30.13478114
357.2570973,122.8877629
968.303321,506.3884782
96.69485772,105.0129059
134.3331428,344.6432437
429.7177417,155.5576763
972.7071118,395.132003
245.4013788,239.9453841
65.09557621,470.4088892
796.9867378,21.11006721
521.2586678,81.62369509
375.6889037,68.30260673
227.2089237,113.687115
626.7807186,188.9657051
11.35056295,121.1792494
656.5067791,72.45984154
278.7607554,577.0388884
179.8086431,594.1047373
44.82573636,244.4501347
114.1937613,315.0875333
26.17513426,412.469444
228.2830274,568.6757278
719.0054556,559.595754
615.0753349,4.341889663
474.6935618,355.853285
401.3938867,459.3328473
525.6645767,310.8220852
993.1318106,528.3856195
973.0529883,125.1380762
344.5254957,533.4559978
139.409997,393.972838
402.791406,492.3768347
659.0274074,101.1401214
524.3923943,311.8870422
165.0210771,331.4894598
697.0166597,455.6874609
181.460185,441.4652386
932.1172697,344.1753858
465.3334705,442.2656527
863.1361708,274.2021161
255.3661907,26.27617181
485.2613152,134.5611428
84.76049765,597.1916563
418.8895504,556.6085091
335.9440821,406.3923135
235.4601978,182.0143125
369.6403699,351.7302834
725.5840268,64.00715878
53.51745237,597.2894697
673.1141715,246.1309844
681.4068195,175.9305709
605.8677164,46.36905167
807.8243306,364.1975118
271.8230708,493.809198
218.9552959,224.0628024
735.9775173,482.179749
142.73406,416.6325316
136.1328703,486.4843649
898.5826636,142.5612832
218.0612154,278.211792
384.1116636,200.6945418
38.22302605,260.3360928
939.7003835,338.4221737
736.8290829,277.6570244
458.6114248,178.3475398
770.3240427,62.01913193
301.2577517,342.8929367
897.1546284,148.1013711
447.0595018,268.7679794
315.3499863,527.8114946
476.6466418,372.7807419
78.66863108,164.0716098
29.20629385,91.66547985
572.0901,426.0719646
184.3520847,525.0097863
219.44071,243.5004831
46.32782368,548.996218
582.1032498,137.1514134
766.748603,427.1067013
531.1287182,105.6866876
988.2965561,219.90435
390.9056584,252.9611738
607.9706426,489.1511701
330.7016568,164.0878342
346.9377196,164.8476281
819.88394,536.726315
35.72168516,409.6508014
909.1257427,556.8024771
765.6600249,480.3552181
470.1683837,150.1738085
901.7602644,174.1340394
803.2977208,3.790039098
487.7208118,447.5163952
932.9375954,580.839709
96.56641484,351.3950473
238.0109596,598.4235492
434.3704315,283.9238266
81.79635563,73.91190059
908.4790299,485.9534046
779.8775121,475.6790041
196.5917763,374.2524178
751.7172617,119.9126583
529.3950622,405.2536807
423.774036,257.244374
535.7981575,326.996644
1.83119629,160.7535835
380.8986545,441.7945758
116.6855126,191.6248897
576.2399518,26.8513274
481.2608047,103.5882816
292.7850142,307.7106052
958.6055368,242.9206171
740.0006401,43.4227518
939.3813893,67.42088162
852.4721577,282.6233876
525.0938665,436.5638343
350.5415217,550.7098698
490.6107663,399.5442929
68.23286514,187.7497729
200.2970282,156.1720746
820.4252782,340.6662721
165.9660205,494.0263006
494.992156,554.0648176
706.8700917,550.4758157
542.5561728,418.6862355
842.0408131,432.3138808
975.4013403,97.3235774
511.1829168,534.4316941
181.1823658,264.798658
196.6325846,256.1696278
671.9614934,323.95735
596.7368824,365.0762492
270.6720991,395.5965406
233.672269,519.038472
717.4104228,471.0301689
94.13273095,285.1090721
776.5017425,528.2130722
560.0552885,426.5655575
134.004674,77.56122325
3.989511681,577.5349728
567.442721,194.8343842
974.540379,518.3224153
928.7261741,367.0616695
187.6919017,570.4884218
39.71857837,166.0493294
393.655302,427.8719085
631.5547038,24.61816673
400.1840625,151.5544042
986.3820317,302.0503867
201.700492,516.0262248
222.2630462,434.4355861
709.9367396,335.8733266
156.3678071,67.84041843
137.9664698,337.5701646
242.1042637,98.79242453
210.9204357,317.1581385
25.77676812,231.9642409
894.3466188,394.9535996
742.0249611,382.0284578
275.8451503,490.394957
441.1332015,6.919027274
652.6104673,557.5799386
193.486512,573.3983753
358.3543764,57.1086713
482.5562912,582.1669725
248.932423,525.929997
614.0008167,256.0540064
181.1326459,146.6274237
696.4144243,511.8239105
759.8638132,413.0792287
784.518043,340.9803778
527.1267896,412.8982347
817.4945212,434.2671379
563.4754642,520.3149576
423.7645308,392.4295964
235.8149987,195.1052202
971.8860813,343.6826678
70.72479066,415.7521196
865.5480019,596.2835436
479.8136655,382.0193697
698.3243493,395.6564889
794.5528493,164.126069
17.44923513,117.968817
337.9838618,35.27902869
72.87045592,314.3090667
975.6392226,335.7844532
128.9122658,7.750050998
506.6225809,469.1338487
822.9058677,241.4122668
262.5300925,591.0951188
30.77676759,197.1243133
594.5670949,519.4495538
648.637813,146.3306009
665.4879623,230.440412
428.4929839,61.96341333
304.0849285,115.2644158
855.6258464,293.9230071
222.7903426,184.7837757
897.8132372,71.94947701
112.3817747,429.8528346
920.9864083,289.1701194
243.6464206,180.6178668
544.1666217,231.8748502
107.3988677,512.0715144
647.6298911,508.3821915
582.0624216,526.5542551
17.97012958,433.5307863
612.4921864,16.6455184
367.9703874,577.6036144
713.5614175,261.4316026
836.023193,516.2329965
343.5124418,455.7732342
274.905395,506.4641218
934.8040552,95.69280708
579.2305288,553.8074976
494.1405669,85.6378671
814.6581933,66.24006947
667.46921,234.5190837
932.0106088,158.3457607
920.4159819,575.9473114
968.9436635,415.2364993
202.2694217,346.5091832
76.6507989,14.03042088
996.2642075,540.3699439
983.2142759,592.1776018
254.6301301,175.5400454
444.5654785,469.8809751
914.3821724,520.3542131
522.0488238,191.7173068
609.0490429,61.41556421
958.7989661,155.694611
149.0752517,161.1856588
693.3676063,534.6350845
16.57356852,227.1121966
556.9425819,423.4315791
981.1228174,138.638767
627.7107255,508.0578799
411.9920458,532.7296262
635.965871,568.9140679
492.3348243,153.7338157
463.7678231,70.66866087
782.5186391,45.90603182
106.5364002,77.06625577
757.064631,368.8680324
787.7051511,161.0546922
149.1824111,8.25737589
252.0137607,527.6565438
285.3257399,16.77635524
653.7024534,358.4023447
21.10191144,132.4086307
251.6945641,368.532097
291.1632258,567.6074161
473.4608528,419.0948835
123.6165777,543.8153211
565.6843668,463.06131
601.4533801,107.3621377
495.5114582,340.8269621
758.926704,57.07999002
412.028799,580.8967803
239.5131525,303.1860984
735.5875807,357.1906148
240.8992478,332.1313424
475.2383939,109.4571162
425.1696085,553.1719628
688.2376921,254.3159878
348.4159116,255.3393316
350.3544369,358.6769861
346.2247177,231.3094359
963.6659964,73.42951492
709.592358,396.9780808
430.4593585,365.2345207
168.799637,8.381853761
284.5220181,534.0994286
399.3453696,16.75621469
361.3886665,260.4439535
259.0073334,320.917146
10.32959229,372.2805973
807.4117749,512.3335963
92.09033545,188.2079363
472.2977453,367.6687074
480.1857973,576.7372354
378.3929897,239.6214238
768.127603,376.3105266
17.47583971,164.94166
396.8832317,355.6958104
532.9243677,131.1218857
814.1139793,66.85127824
397.023738,294.7657077
574.8622982,547.433407
239.491841,107.6824794
32.05175086,512.9703076
359.4418148,10.11183938
636.4977043,482.5303329
364.9557721,312.9989907
590.8371242,160.0696423
542.8129102,365.2003524
983.4948543,142.4472451
832.5164778,591.2501782
849.0684232,9.044511076
142.3255988,235.6883592
338.4577843,580.4925576
351.17336,127.2418243
704.3026917,116.5526751
988.8320822,380.5448158
45.57568989,273.2368057
638.9760019,349.4460585
841.7834742,67.71242882
580.1958473,201.1650135
89.28209633,1.082933108
614.7793115,457.1077229
190.4513151,517.3692548
289.1985033,214.6106851
61.15923461,133.7238912
333.3852247,549.3262496
663.8821198,205.9434738
873.658768,558.5517682
295.7315223,412.259571
858.6113931,336.589387
382.4730898,353.9442397
309.3828658,86.56727349
784.8842047,277.4256419
530.6514739,226.5867342
946.1478489,37.53208069
584.9408307,446.0171654
398.9101512,301.1880658
573.565441,445.3463317
903.9428214,155.2209385
695.6491714,7.106237557
697.7853586,32.35881838
353.6326999,128.4543552
620.0562422,315.492408
16.90593193,414.3844303
259.8398382,167.2194158
218.359339,21.45319697
227.6546064,37.70730708
108.6322877,159.1856428
603.6389457,156.7140198
849.979464,89.38383548
361.9708948,193.9840186
746.4620516,358.5673281
458.0893615,412.296091
197.8552976,212.8017938
199.976892,164.5585669
817.8822065,353.7042987
429.5556,399.564383
692.685614,189.8825267
112.0060578,133.330378
125.7612601,495.536328
612.1906119,426.714283
657.7834638,95.36888915
415.2230437,439.0728108
888.3834568,103.2558015
989.2988907,320.0472675
298.913522,513.7255514
331.9193793,356.1816447
878.0011934,304.2114498
92.9871827,191.7642998
583.949276,223.3304963
165.464271,540.2888126
462.5049646,452.5466997
256.7992373,72.37092425
613.100174,512.0837971
612.0321465,218.7668146
398.249298,179.5029189
588.1274981,312.568683
201.5389471,460.2060889
295.982014,81.41556941
0.698558575,548.0339924
116.2278072,544.2598219
547.1455829,431.4680873
501.7839861,298.6657117
735.665223,514.3672814
821.3827874,140.8716719
617.0438712,439.038781
520.7832964,531.6056212
539.3570643,407.3821584
320.736155,502.3160126
600.0733119,357.8721218
319.0472673,571.8299872
135.7018774,231.0069093
629.2070365,61.72063187
737.8648723,347.3942952
43.26250232,232.3628995
515.5114855,504.4337823
262.1973622,198.4985269
399.9525383,268.5052555
135.7486736,134.4281322
417.7712929,29.69905185
313.459375,378.8407229
28.73490166,133.0491392
659.2143547,542.3298517
963.6047496,301.7479161
84.4571421,76.50577218
419.2962067,209.3540162
50.64900365,175.9741817
780.572973,87.09570489
452.4631464,319.1845417
289.3824078,463.7877475
883.1998586,544.9415549
460.3800144,93.16189021
296.996099,221.1747309
84.74025024,35.46121508
745.2701206,56.5214508
490.5222529,187.6739819
397.5842585,129.3339512
528.752605,182.3405477
61.39093916,354.5347663
182.4443965,334.2695226
674.6864855,190.5429066
144.5716564,263.7900426
567.1117039,135.1066076
887.5517462,211.4295041
85.32265737,347.1836682
533.3594682,372.741587
489.1536637,152.5405987
962.9660912,25.13251468
865.1786924,87.76344834
806.984868,9.99264244
809.6423654,29.22885581
559.0905309,350.3410481
507.5722425,0.450225517
787.0575938,534.4985317
880.640966,138.5275634
876.2012345,269.0816973
708.983097,237.1633089
830.0820538,338.0048665
539.7505756,567.7320329
44.83547274,186.8968322
637.0125878,394.1033169
917.3167742,379.6319131
694.2796939,54.70070149
188.0657573,492.1906391
43.32486166,115.8565765
634.915667,333.7376827
33.56773647,228.0035479
356.0182774,438.7420258
114.413738,574.2995134
678.13905,27.59764093
960.8087982,392.9266906
986.219938,463.3187244
74.09909727,90.521731
525.3940211,492.0534154
160.1832376,357.2100325
64.36833492,491.7677694
146.9654391,11.5833943
33.75854615,32.20935581
312.0679409,123.0797142
123.9181009,432.8825233
790.6238418,162.6595832
931.2704347,372.1273025
892.8468366,331.3352732
512.1803193,586.6622506
251.3561069,442.0480451
65.99879169,141.5982007
375.7516291,179.5062539
641.7015286,517.3397344
361.5024864,241.6237194
245.2378669,195.6700411
85.48264722,86.43474687
154.7051745,399.6231343
854.0946864,65.86350419
593.152774,290.9792581
891.0768168,218.0145807
973.4568564,556.4624053
845.9665855,148.638488
18.2351248,155.2852952
536.2443722,138.1111509
888.4343302,519.9702799
903.4993568,523.6824133
404.1131652,479.0504304
409.5597466,127.1279149
673.5510778,425.2431986
7.970843062,61.23931533
759.7579478,539.6464073
890.6476572,420.6542717
239.607205,107.4716328
339.2127122,596.2470147
701.5237019,363.6398655
126.8816868,251.3227359
381.0148625,369.9451402
267.9325124,358.6342175
102.934795,44.73207417
647.0804672,583.7353967
491.596237,273.0542643
722.0618497,157.6525086
637.9810962,229.5794396
825.8580314,197.6701945
958.4375733,83.71763246
91.27972502,577.6249594
967.5625842,132.393828
610.6578331,55.47517563
987.9332162,21.25390491
189.2473346,423.6642779
852.259476,22.9314143
344.1093032,418.406218
800.8673864,418.2453036
309.1006741,279.1103623
683.9047695,474.315721
133.5883071,550.2858936
983.7071351,529.0355472
52.04217605,384.8036129
397.8409338,41.43047332
858.896374,545.6500714
431.6516528,468.356872
630.5701558,181.4609
166.8524127,40.25417979
232.7840338,270.8596925
430.5311346,480.6303543
875.4444652,480.3504892
336.189544,576.6008932
178.4964457,36.70015806
439.1738081,138.9749536
659.1756325,542.3428456
947.2503546,414.2278809
676.1968919,449.1789067
568.9271312,21.92377384
643.1512895,382.7345405
588.7035357,217.9684193
393.0288287,126.0982054
856.1113219,326.0521581
710.0039813,190.3498895
764.3631223,392.7509188
323.9303504,165.2839079
172.7699757,441.6451031
934.2968313,99.07419937
736.9641476,87.98050815
159.7552731,543.3644011
385.4033791,267.258705
793.6053988,574.8265009
631.695306,566.1959168
948.5515292,270.8236201
696.6128642,172.6346059
929.2099144,255.1659279
609.2626652,68.03365821
789.515417,500.5042219
152.4527527,40.02888836
571.7775727,551.2489879
227.7087352,543.7761529
186.7344263,138.468575
917.399973,63.39008416
262.1988823,423.1384609
158.8977862,239.7813643
619.6422239,587.5533244
402.4269635,97.97775776
307.1834976,544.2541162
818.6560197,170.05324
946.3682021,109.6539661
707.9824691,61.42482444
484.6939905,58.65740438
942.293316,352.7170439
46.38198275,413.1212743
572.3304891,488.2423936
127.8873695,436.3474205
740.0557833,163.7847148
867.8423855,40.60318912
355.4313573,414.2865443
835.928092,359.2227361
419.8994903,522.5236479
437.4942312,153.0582817
978.0379762,209.4264776
969.905548,334.5205907
332.4081543,279.1246962
156.4348134,241.5356406
275.2716862,120.2637334
375.3161392,428.2618899
519.6134632,185.7305556
379.1334771,560.773164
347.0084495,361.6331494
247.6136218,246.1579914
152.3856502,402.8790063
279.0591752,302.6051737
993.2652675,1.710346724
279.6283203,75.71303461
295.7747416,562.4677199
324.1025727,513.8552287
750.9855706,244.7378556
977.7934855,566.9893688
7.193481477,227.0921855
672.9372189,247.8874674
341.1244577,133.8366305
173.906103,344.388354
171.9444451,545.2122362
119.6024298,94.20243576
57.76391179,323.1192139
811.7240914,85.22867404
919.513781,537.5023599
19.97808753,332.9338804
295.9349323,421.8990073
92.86672776,26.05183467
218.3211353,261.0274695
835.3446029,210.0941239
98.95624774,292.5894858
555.9662628,436.4353163
727.1742211,241.9211637
785.1233194,454.7247126
895.9359586,576.3220337
255.0367698,486.5180799
789.9952343,410.0556439
924.3837536,222.3307812
734.3080578,372.6621603
665.2264597,97.78322887
21.58704006,334.919946
125.7118392,284.8088933
956.5691546,174.1310348
873.4568488,469.1013761
81.83532514,574.7499123
287.3165774,298.5804471
47.59365862,446.630738
796.7682188,366.2298712
214.9602403,406.9073515
596.2070212,307.7754687
704.9472034,367.1605074
572.3948019,108.4576067
392.8667655,509.0973626
533.9493149,19.18595955
671.7013043,316.1173065
697.5965119,9.054776166
717.5215326,438.9429504
676.0552378,404.5262924
479.9321651,251.7988525
821.5561226,597.431686
727.3541784,48.72114178
545.759223,421.1421291
650.5326651,476.2673318
325.1681405,494.7799226
670.2796744,237.0862126
868.5615944,144.4123646
473.4799715,508.0559514
797.9587946,134.1163588
303.3592369,531.9463108
530.2926913,413.7846222
628.3836973,360.3109639
511.1152674,510.5436817
949.2515833,233.3283074
385.1841066,454.0269401
643.4658871,315.2785675
547.438337,552.6956271
905.851211,538.5470478
51.19485839,67.51883316
582.2692369,44.77863888
997.2904897,441.144126
73.26405195,21.19016109
903.0077867,507.8137557
350.0365932,271.6500263
190.4471112,338.2853383
191.7648725,51.3932119
906.0199603,39.02779139
519.7110503,336.0073188
264.2965108,450.5055898
741.2824456,592.8709575
645.1847572,54.47778147
180.3043079,123.3903593
844.8767611,471.5235722
466.2126225,351.5264204
111.3137618,468.6264604
717.0142593,329.9573952
206.5131582,381.7264241
765.4358567,56.75256891
336.5219505,328.7293065
993.5162824,529.101951
738.1234593,124.2433974
143.6904867,515.5135375
323.1555762,18.64545962
622.4903377,116.8909547
507.7077695,151.1317356
151.7063692,190.4864215
120.1026914,110.1991262
719.2220775,451.3429072
608.3999913,587.6917998
182.2431101,467.5215107
493.9326206,351.6939508
942.3685276,120.3587863
165.1707043,281.0326325
720.8073627,297.6954199
271.7625669,275.4474503
982.6477219,249.9568063
41.3400093,440.9045838
89.77378581,318.6846004
887.3899386,391.8856583
941.0949754,335.4823037
546.0308884,282.7293933
666.8351092,383.0351768
491.3740462,448.5455681
738.2968833,252.5219433
870.9764606,424.9626467
597.2392687,439.693394
197.8009296,596.9246613
211.3707222,484.951752
85.03128108,128.6149232
864.8367288,539.1458609
523.7186469,71.5539557
900.3184864,122.5794255
209.9629437,409.8678364
485.1685583,468.2160554
381.0333404,132.1131838
321.0127408,528.7966409
109.1301981,327.1409241
871.5975022,239.5881639
157.0743435,583.7014166
395.8230202,417.8169518
525.5062223,449.048515
698.8351534,578.1734747
685.1519563,45.28697623
618.8817988,442.1128227
459.3159713,199.4401513
464.391248,338.8793186
592.4729512,110.0753752
356.5629521,516.1429153
775.5649353,423.4033697
825.2327175,296.4253823
93.30370061,574.2482318
927.67522,27.68506471
65.08253923,263.4917089
674.3861385,520.9816881
181.1534092,201.826254
825.0539957,39.04738338
767.0601725,124.937936
275.3095801,296.5039967
231.22963,572.988115
598.2614998,396.6227326
117.7262753,434.0648475
458.9865086,80.4263207
491.5223736,554.8902998
238.0699188,281.9077819
503.0737991,286.0843952
571.4001466,190.5472925
167.5707158,94.35206148
358.1439363,351.4532766
587.1147231,505.2291056
504.6719549,545.6328289
320.3142316,264.6839704
320.95375,563.9283048
922.3448082,87.31314252
961.1262305,353.999148
507.6057901,58.23307033
104.4596109,154.2596442
195.1103498,215.8904438
862.7484269,383.2306562
970.1129845,463.8262983
87.44810185,433.1024157
188.5920808,516.5285931
538.5737459,501.0930094
22.98237049,166.7681261
182.2257236,99.92536278
448.8482811,31.98725484
314.3043377,148.8112143
856.8590927,161.8142669
546.7825326,200.3871076
331.0016362,96.47209552
402.2391368,470.3300369
102.3454871,34.66185403
599.3734986,67.01001398
93.7854617,287.9458215
33.93413456,544.9239372
736.1198333,369.0055591
923.2730942,185.3228172
640.7777401,255.4732461
25.23293032,2.619451377
142.1659377,504.2381576
438.632149,499.8537513
145.044316,454.5900939
597.0152217,265.4666433
913.9528666,400.4435494
610.0931708,195.9522689
278.8954884,323.238148
9.583610332,153.6620512
20.3848384,581.9319508
198.9250618,65.32186583
634.9719701,136.5109704
593.7567309,73.09852815
544.0919796,232.2314888
645.8497344,24.19898571
29.18631729,116.3980179
218.027093,486.6920352
331.3325369,481.6962607
753.2927735,10.12369355
161.8531241,330.850775
568.2591987,149.8069046
702.5851926,262.3765388
332.2785888,88.95806051
428.3870036,54.04505882
991.5398406,408.0960785
